,model,step,example_id,pass1,benchmark_id,model_pref,correct,count,step_group_end
67221,cwm-baseline_290-339,290,django__django-16255,1.0,swebench-verified,cwm-baseline,5,5,339.0
67222,cwm-baseline_290-339,290,django__django-16256,0.0,swebench-verified,cwm-baseline,0,5,339.0
67223,cwm-baseline_290-339,290,django__django-16263,0.0,swebench-verified,cwm-baseline,0,5,339.0
67224,cwm-baseline_290-339,290,django__django-16315,0.4,swebench-verified,cwm-baseline,2,5,339.0
67225,cwm-baseline_290-339,290,django__django-16333,1.0,swebench-verified,cwm-baseline,5,5,339.0
67226,cwm-baseline_290-339,290,django__django-16429,1.0,swebench-verified,cwm-baseline,5,5,339.0
67227,cwm-baseline_290-339,290,django__django-16454,0.4,swebench-verified,cwm-baseline,2,5,339.0
67228,cwm-baseline_290-339,290,django__django-16485,1.0,swebench-verified,cwm-baseline,5,5,339.0
67229,cwm-baseline_290-339,290,django__django-16493,1.0,swebench-verified,cwm-baseline,5,5,339.0
67230,cwm-baseline_290-339,290,django__django-16502,0.0,swebench-verified,cwm-baseline,0,5,339.0
67231,cwm-baseline_290-339,290,django__django-16527,1.0,swebench-verified,cwm-baseline,5,5,339.0
67232,cwm-baseline_290-339,290,django__django-16560,0.0,swebench-verified,cwm-baseline,0,5,339.0
67233,cwm-baseline_290-339,290,django__django-16569,0.8,swebench-verified,cwm-baseline,4,5,339.0
67234,cwm-baseline_290-339,290,django__django-16595,0.8,swebench-verified,cwm-baseline,4,5,339.0
67235,cwm-baseline_290-339,290,django__django-16612,1.0,swebench-verified,cwm-baseline,5,5,339.0
67236,cwm-baseline_290-339,290,django__django-16631,0.0,swebench-verified,cwm-baseline,0,5,339.0
67237,cwm-baseline_290-339,290,django__django-16642,0.0,swebench-verified,cwm-baseline,0,5,339.0
67238,cwm-baseline_290-339,290,django__django-16661,0.2,swebench-verified,cwm-baseline,1,5,339.0
67239,cwm-baseline_290-339,290,django__django-16662,1.0,swebench-verified,cwm-baseline,5,5,339.0
67240,cwm-baseline_290-339,290,django__django-16667,0.0,swebench-verified,cwm-baseline,0,5,339.0
67241,cwm-baseline_290-339,290,django__django-16801,1.0,swebench-verified,cwm-baseline,5,5,339.0
67242,cwm-baseline_290-339,290,django__django-16819,0.8,swebench-verified,cwm-baseline,4,5,339.0
67243,cwm-baseline_290-339,290,django__django-16877,0.0,swebench-verified,cwm-baseline,0,5,339.0
67244,cwm-baseline_290-339,290,django__django-16899,1.0,swebench-verified,cwm-baseline,5,5,339.0
67245,cwm-baseline_290-339,290,django__django-16901,1.0,swebench-verified,cwm-baseline,5,5,339.0
67246,cwm-baseline_290-339,290,django__django-16938,0.0,swebench-verified,cwm-baseline,0,5,339.0
67247,cwm-baseline_290-339,290,django__django-16950,0.0,swebench-verified,cwm-baseline,0,5,339.0
67248,cwm-baseline_290-339,290,django__django-17029,1.0,swebench-verified,cwm-baseline,5,5,339.0
67249,cwm-baseline_290-339,290,django__django-17084,0.2,swebench-verified,cwm-baseline,1,5,339.0
67250,cwm-baseline_290-339,290,django__django-17087,1.0,swebench-verified,cwm-baseline,5,5,339.0
67251,cwm-baseline_290-339,290,django__django-7530,1.0,swebench-verified,cwm-baseline,5,5,339.0
67252,cwm-baseline_290-339,290,django__django-9296,1.0,swebench-verified,cwm-baseline,5,5,339.0
67253,cwm-baseline_290-339,290,matplotlib__matplotlib-13989,1.0,swebench-verified,cwm-baseline,5,5,339.0
67254,cwm-baseline_290-339,290,matplotlib__matplotlib-14623,0.4,swebench-verified,cwm-baseline,2,5,339.0
67255,cwm-baseline_290-339,290,matplotlib__matplotlib-20488,0.0,swebench-verified,cwm-baseline,0,5,339.0
67256,cwm-baseline_290-339,290,matplotlib__matplotlib-20676,0.4,swebench-verified,cwm-baseline,2,5,339.0
67257,cwm-baseline_290-339,290,matplotlib__matplotlib-20826,0.0,swebench-verified,cwm-baseline,0,5,339.0
67258,cwm-baseline_290-339,290,matplotlib__matplotlib-20859,1.0,swebench-verified,cwm-baseline,5,5,339.0
67259,cwm-baseline_290-339,290,matplotlib__matplotlib-21568,0.0,swebench-verified,cwm-baseline,0,5,339.0
67260,cwm-baseline_290-339,290,matplotlib__matplotlib-22719,1.0,swebench-verified,cwm-baseline,5,5,339.0
67261,cwm-baseline_290-339,290,matplotlib__matplotlib-22865,0.0,swebench-verified,cwm-baseline,0,5,339.0
67262,cwm-baseline_290-339,290,matplotlib__matplotlib-22871,0.0,swebench-verified,cwm-baseline,0,5,339.0
67263,cwm-baseline_290-339,290,matplotlib__matplotlib-23299,0.0,swebench-verified,cwm-baseline,0,5,339.0
67264,cwm-baseline_290-339,290,matplotlib__matplotlib-23314,0.8,swebench-verified,cwm-baseline,4,5,339.0
67265,cwm-baseline_290-339,290,matplotlib__matplotlib-23412,1.0,swebench-verified,cwm-baseline,5,5,339.0
67266,cwm-baseline_290-339,290,matplotlib__matplotlib-23476,0.0,swebench-verified,cwm-baseline,0,5,339.0
67267,cwm-baseline_290-339,290,matplotlib__matplotlib-24026,1.0,swebench-verified,cwm-baseline,5,5,339.0
67268,cwm-baseline_290-339,290,matplotlib__matplotlib-24149,1.0,swebench-verified,cwm-baseline,5,5,339.0
67269,cwm-baseline_290-339,290,matplotlib__matplotlib-24177,0.0,swebench-verified,cwm-baseline,0,5,339.0
67270,cwm-baseline_290-339,290,matplotlib__matplotlib-24570,0.8,swebench-verified,cwm-baseline,4,5,339.0
67271,cwm-baseline_290-339,290,matplotlib__matplotlib-24627,0.8,swebench-verified,cwm-baseline,4,5,339.0
67272,cwm-baseline_290-339,290,matplotlib__matplotlib-24637,1.0,swebench-verified,cwm-baseline,5,5,339.0
67273,cwm-baseline_290-339,290,matplotlib__matplotlib-24870,0.0,swebench-verified,cwm-baseline,0,5,339.0
67274,cwm-baseline_290-339,290,matplotlib__matplotlib-24970,0.8,swebench-verified,cwm-baseline,4,5,339.0
67275,cwm-baseline_290-339,290,matplotlib__matplotlib-25122,1.0,swebench-verified,cwm-baseline,5,5,339.0
67276,cwm-baseline_290-339,290,matplotlib__matplotlib-25287,1.0,swebench-verified,cwm-baseline,5,5,339.0
67277,cwm-baseline_290-339,290,matplotlib__matplotlib-25311,0.2,swebench-verified,cwm-baseline,1,5,339.0
67278,cwm-baseline_290-339,290,matplotlib__matplotlib-25332,0.8,swebench-verified,cwm-baseline,4,5,339.0
67279,cwm-baseline_290-339,290,matplotlib__matplotlib-25479,0.0,swebench-verified,cwm-baseline,0,5,339.0
67280,cwm-baseline_290-339,290,matplotlib__matplotlib-25775,0.2,swebench-verified,cwm-baseline,1,5,339.0
67281,cwm-baseline_290-339,290,matplotlib__matplotlib-25960,0.0,swebench-verified,cwm-baseline,0,5,339.0
67282,cwm-baseline_290-339,290,matplotlib__matplotlib-26113,1.0,swebench-verified,cwm-baseline,5,5,339.0
67283,cwm-baseline_290-339,290,matplotlib__matplotlib-26208,0.0,swebench-verified,cwm-baseline,0,5,339.0
67284,cwm-baseline_290-339,290,matplotlib__matplotlib-26291,0.0,swebench-verified,cwm-baseline,0,5,339.0
67285,cwm-baseline_290-339,290,matplotlib__matplotlib-26342,1.0,swebench-verified,cwm-baseline,5,5,339.0
67286,cwm-baseline_290-339,290,matplotlib__matplotlib-26466,0.0,swebench-verified,cwm-baseline,0,5,339.0
67287,cwm-baseline_290-339,290,mwaskom__seaborn-3069,0.0,swebench-verified,cwm-baseline,0,5,339.0
67288,cwm-baseline_290-339,290,mwaskom__seaborn-3187,0.0,swebench-verified,cwm-baseline,0,5,339.0
67289,cwm-baseline_290-339,290,pallets__flask-5014,1.0,swebench-verified,cwm-baseline,5,5,339.0
67290,cwm-baseline_290-339,290,psf__requests-1142,1.0,swebench-verified,cwm-baseline,5,5,339.0
67291,cwm-baseline_290-339,290,psf__requests-1724,0.0,swebench-verified,cwm-baseline,0,5,339.0
67292,cwm-baseline_290-339,290,psf__requests-1766,0.0,swebench-verified,cwm-baseline,0,5,339.0
67293,cwm-baseline_290-339,290,psf__requests-1921,0.0,swebench-verified,cwm-baseline,0,5,339.0
67294,cwm-baseline_290-339,290,psf__requests-2317,0.0,swebench-verified,cwm-baseline,0,5,339.0
67295,cwm-baseline_290-339,290,psf__requests-2931,0.0,swebench-verified,cwm-baseline,0,5,339.0
67296,cwm-baseline_290-339,290,psf__requests-5414,0.0,swebench-verified,cwm-baseline,0,5,339.0
67297,cwm-baseline_290-339,290,psf__requests-6028,0.0,swebench-verified,cwm-baseline,0,5,339.0
67298,cwm-baseline_290-339,290,pydata__xarray-2905,0.4,swebench-verified,cwm-baseline,2,5,339.0
67299,cwm-baseline_290-339,290,pydata__xarray-3095,0.6,swebench-verified,cwm-baseline,3,5,339.0
67300,cwm-baseline_290-339,290,pydata__xarray-3151,0.8,swebench-verified,cwm-baseline,4,5,339.0
67301,cwm-baseline_290-339,290,pydata__xarray-3305,1.0,swebench-verified,cwm-baseline,5,5,339.0
67302,cwm-baseline_290-339,290,pydata__xarray-3677,1.0,swebench-verified,cwm-baseline,5,5,339.0
67303,cwm-baseline_290-339,290,pydata__xarray-3993,0.0,swebench-verified,cwm-baseline,0,5,339.0
67304,cwm-baseline_290-339,290,pydata__xarray-4075,0.8,swebench-verified,cwm-baseline,4,5,339.0
67305,cwm-baseline_290-339,290,pydata__xarray-4094,0.4,swebench-verified,cwm-baseline,2,5,339.0
67306,cwm-baseline_290-339,290,pydata__xarray-4356,1.0,swebench-verified,cwm-baseline,5,5,339.0
67307,cwm-baseline_290-339,290,pydata__xarray-4629,1.0,swebench-verified,cwm-baseline,5,5,339.0
67308,cwm-baseline_290-339,290,pydata__xarray-4687,0.0,swebench-verified,cwm-baseline,0,5,339.0
67309,cwm-baseline_290-339,290,pydata__xarray-4695,0.2,swebench-verified,cwm-baseline,1,5,339.0
67310,cwm-baseline_290-339,290,pydata__xarray-4966,1.0,swebench-verified,cwm-baseline,5,5,339.0
67311,cwm-baseline_290-339,290,pydata__xarray-6461,0.4,swebench-verified,cwm-baseline,2,5,339.0
67312,cwm-baseline_290-339,290,pydata__xarray-6599,0.6,swebench-verified,cwm-baseline,3,5,339.0
67313,cwm-baseline_290-339,290,pydata__xarray-6721,0.2,swebench-verified,cwm-baseline,1,5,339.0
67314,cwm-baseline_290-339,290,pydata__xarray-6744,0.0,swebench-verified,cwm-baseline,0,5,339.0
67315,cwm-baseline_290-339,290,pydata__xarray-6938,0.0,swebench-verified,cwm-baseline,0,5,339.0
67316,cwm-baseline_290-339,290,pydata__xarray-6992,0.0,swebench-verified,cwm-baseline,0,5,339.0
67317,cwm-baseline_290-339,290,pydata__xarray-7229,0.0,swebench-verified,cwm-baseline,0,5,339.0
67318,cwm-baseline_290-339,290,pydata__xarray-7233,1.0,swebench-verified,cwm-baseline,5,5,339.0
67319,cwm-baseline_290-339,290,pydata__xarray-7393,0.4,swebench-verified,cwm-baseline,2,5,339.0
67320,cwm-baseline_290-339,290,pylint-dev__pylint-4551,0.0,swebench-verified,cwm-baseline,0,5,339.0
67321,cwm-baseline_290-339,290,pylint-dev__pylint-4604,0.0,swebench-verified,cwm-baseline,0,5,339.0
67322,cwm-baseline_290-339,290,pylint-dev__pylint-4661,0.0,swebench-verified,cwm-baseline,0,5,339.0
67323,cwm-baseline_290-339,290,pylint-dev__pylint-4970,0.0,swebench-verified,cwm-baseline,0,5,339.0
67324,cwm-baseline_290-339,290,pylint-dev__pylint-6386,0.0,swebench-verified,cwm-baseline,0,5,339.0
67325,cwm-baseline_290-339,290,pylint-dev__pylint-6528,0.2,swebench-verified,cwm-baseline,1,5,339.0
67326,cwm-baseline_290-339,290,pylint-dev__pylint-6903,1.0,swebench-verified,cwm-baseline,5,5,339.0
67327,cwm-baseline_290-339,290,pylint-dev__pylint-7080,0.2,swebench-verified,cwm-baseline,1,5,339.0
67328,cwm-baseline_290-339,290,pylint-dev__pylint-7277,1.0,swebench-verified,cwm-baseline,5,5,339.0
67329,cwm-baseline_290-339,290,pylint-dev__pylint-8898,0.0,swebench-verified,cwm-baseline,0,5,339.0
67330,cwm-baseline_290-339,290,pytest-dev__pytest-10051,0.0,swebench-verified,cwm-baseline,0,5,339.0
67331,cwm-baseline_290-339,290,pytest-dev__pytest-10081,0.8,swebench-verified,cwm-baseline,4,5,339.0
67332,cwm-baseline_290-339,290,pytest-dev__pytest-10356,0.0,swebench-verified,cwm-baseline,0,5,339.0
67333,cwm-baseline_290-339,290,pytest-dev__pytest-5262,0.8,swebench-verified,cwm-baseline,4,5,339.0
67334,cwm-baseline_290-339,290,pytest-dev__pytest-5631,1.0,swebench-verified,cwm-baseline,5,5,339.0
67335,cwm-baseline_290-339,290,pytest-dev__pytest-5787,0.2,swebench-verified,cwm-baseline,1,5,339.0
67336,cwm-baseline_290-339,290,pytest-dev__pytest-5809,1.0,swebench-verified,cwm-baseline,5,5,339.0
67337,cwm-baseline_290-339,290,pytest-dev__pytest-5840,0.0,swebench-verified,cwm-baseline,0,5,339.0
67338,cwm-baseline_290-339,290,pytest-dev__pytest-6197,0.0,swebench-verified,cwm-baseline,0,5,339.0
67339,cwm-baseline_290-339,290,pytest-dev__pytest-6202,1.0,swebench-verified,cwm-baseline,5,5,339.0
67340,cwm-baseline_290-339,290,pytest-dev__pytest-7205,1.0,swebench-verified,cwm-baseline,5,5,339.0
67341,cwm-baseline_290-339,290,pytest-dev__pytest-7236,0.2,swebench-verified,cwm-baseline,1,5,339.0
67342,cwm-baseline_290-339,290,pytest-dev__pytest-7324,0.0,swebench-verified,cwm-baseline,0,5,339.0
67343,cwm-baseline_290-339,290,pytest-dev__pytest-7432,0.6,swebench-verified,cwm-baseline,3,5,339.0
67344,cwm-baseline_290-339,290,pytest-dev__pytest-7490,0.2,swebench-verified,cwm-baseline,1,5,339.0
67345,cwm-baseline_290-339,290,pytest-dev__pytest-7521,0.8,swebench-verified,cwm-baseline,4,5,339.0
67346,cwm-baseline_290-339,290,pytest-dev__pytest-7571,1.0,swebench-verified,cwm-baseline,5,5,339.0
67347,cwm-baseline_290-339,290,pytest-dev__pytest-7982,1.0,swebench-verified,cwm-baseline,5,5,339.0
67348,cwm-baseline_290-339,290,pytest-dev__pytest-8399,1.0,swebench-verified,cwm-baseline,5,5,339.0
67349,cwm-baseline_290-339,290,scikit-learn__scikit-learn-10297,1.0,swebench-verified,cwm-baseline,5,5,339.0
67350,cwm-baseline_290-339,290,scikit-learn__scikit-learn-10844,1.0,swebench-verified,cwm-baseline,5,5,339.0
67351,cwm-baseline_290-339,290,scikit-learn__scikit-learn-10908,1.0,swebench-verified,cwm-baseline,5,5,339.0
67352,cwm-baseline_290-339,290,scikit-learn__scikit-learn-11310,0.6,swebench-verified,cwm-baseline,3,5,339.0
67353,cwm-baseline_290-339,290,scikit-learn__scikit-learn-11578,1.0,swebench-verified,cwm-baseline,5,5,339.0
67354,cwm-baseline_290-339,290,scikit-learn__scikit-learn-12585,1.0,swebench-verified,cwm-baseline,5,5,339.0
67355,cwm-baseline_290-339,290,scikit-learn__scikit-learn-12682,0.4,swebench-verified,cwm-baseline,2,5,339.0
67356,cwm-baseline_290-339,290,scikit-learn__scikit-learn-12973,1.0,swebench-verified,cwm-baseline,5,5,339.0
67357,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13124,0.2,swebench-verified,cwm-baseline,1,5,339.0
67358,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13135,1.0,swebench-verified,cwm-baseline,5,5,339.0
67359,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13142,0.6,swebench-verified,cwm-baseline,3,5,339.0
67360,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13328,0.8,swebench-verified,cwm-baseline,4,5,339.0
67361,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13439,1.0,swebench-verified,cwm-baseline,5,5,339.0
67362,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13496,1.0,swebench-verified,cwm-baseline,5,5,339.0
67363,cwm-baseline_290-339,290,scikit-learn__scikit-learn-13779,1.0,swebench-verified,cwm-baseline,5,5,339.0
67364,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14053,1.0,swebench-verified,cwm-baseline,5,5,339.0
67365,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14087,0.2,swebench-verified,cwm-baseline,1,5,339.0
67366,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14141,1.0,swebench-verified,cwm-baseline,5,5,339.0
67367,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14496,1.0,swebench-verified,cwm-baseline,5,5,339.0
67368,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14629,0.0,swebench-verified,cwm-baseline,0,5,339.0
67369,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14710,1.0,swebench-verified,cwm-baseline,5,5,339.0
67370,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14894,1.0,swebench-verified,cwm-baseline,5,5,339.0
67371,cwm-baseline_290-339,290,scikit-learn__scikit-learn-14983,0.4,swebench-verified,cwm-baseline,2,5,339.0
67372,cwm-baseline_290-339,290,scikit-learn__scikit-learn-15100,1.0,swebench-verified,cwm-baseline,5,5,339.0
67373,cwm-baseline_290-339,290,scikit-learn__scikit-learn-25102,0.4,swebench-verified,cwm-baseline,2,5,339.0
67374,cwm-baseline_290-339,290,scikit-learn__scikit-learn-25232,1.0,swebench-verified,cwm-baseline,5,5,339.0
67375,cwm-baseline_290-339,290,scikit-learn__scikit-learn-25747,0.0,swebench-verified,cwm-baseline,0,5,339.0
67376,cwm-baseline_290-339,290,scikit-learn__scikit-learn-25931,0.8,swebench-verified,cwm-baseline,4,5,339.0
67377,cwm-baseline_290-339,290,scikit-learn__scikit-learn-25973,0.6,swebench-verified,cwm-baseline,3,5,339.0
67378,cwm-baseline_290-339,290,scikit-learn__scikit-learn-26194,0.0,swebench-verified,cwm-baseline,0,5,339.0
67379,cwm-baseline_290-339,290,scikit-learn__scikit-learn-26323,0.8,swebench-verified,cwm-baseline,4,5,339.0
67380,cwm-baseline_290-339,290,scikit-learn__scikit-learn-9288,0.4,swebench-verified,cwm-baseline,2,5,339.0
67381,cwm-baseline_290-339,290,sphinx-doc__sphinx-10323,0.6,swebench-verified,cwm-baseline,3,5,339.0
67382,cwm-baseline_290-339,290,sphinx-doc__sphinx-10435,0.0,swebench-verified,cwm-baseline,0,5,339.0
67383,cwm-baseline_290-339,290,sphinx-doc__sphinx-10449,0.8,swebench-verified,cwm-baseline,4,5,339.0
67384,cwm-baseline_290-339,290,sphinx-doc__sphinx-10466,0.8,swebench-verified,cwm-baseline,4,5,339.0
67385,cwm-baseline_290-339,290,sphinx-doc__sphinx-10614,0.0,swebench-verified,cwm-baseline,0,5,339.0
67386,cwm-baseline_290-339,290,sphinx-doc__sphinx-10673,0.8,swebench-verified,cwm-baseline,4,5,339.0
67387,cwm-baseline_290-339,290,sphinx-doc__sphinx-11445,0.0,swebench-verified,cwm-baseline,0,5,339.0
67388,cwm-baseline_290-339,290,sphinx-doc__sphinx-11510,0.0,swebench-verified,cwm-baseline,0,5,339.0
67389,cwm-baseline_290-339,290,sphinx-doc__sphinx-7440,0.6,swebench-verified,cwm-baseline,3,5,339.0
67390,cwm-baseline_290-339,290,sphinx-doc__sphinx-7454,0.0,swebench-verified,cwm-baseline,0,5,339.0
67391,cwm-baseline_290-339,290,sphinx-doc__sphinx-7462,0.0,swebench-verified,cwm-baseline,0,5,339.0
67392,cwm-baseline_290-339,290,sphinx-doc__sphinx-7590,0.0,swebench-verified,cwm-baseline,0,5,339.0
67393,cwm-baseline_290-339,290,sphinx-doc__sphinx-7748,0.0,swebench-verified,cwm-baseline,0,5,339.0
67394,cwm-baseline_290-339,290,sphinx-doc__sphinx-7757,0.0,swebench-verified,cwm-baseline,0,5,339.0
67395,cwm-baseline_290-339,290,sphinx-doc__sphinx-7889,0.8,swebench-verified,cwm-baseline,4,5,339.0
67396,cwm-baseline_290-339,290,sphinx-doc__sphinx-7910,0.2,swebench-verified,cwm-baseline,1,5,339.0
67397,cwm-baseline_290-339,290,sphinx-doc__sphinx-7985,0.0,swebench-verified,cwm-baseline,0,5,339.0
67398,cwm-baseline_290-339,290,sphinx-doc__sphinx-8035,0.8,swebench-verified,cwm-baseline,4,5,339.0
67399,cwm-baseline_290-339,290,sphinx-doc__sphinx-8056,0.0,swebench-verified,cwm-baseline,0,5,339.0
67400,cwm-baseline_290-339,290,sphinx-doc__sphinx-8120,0.4,swebench-verified,cwm-baseline,2,5,339.0
67401,cwm-baseline_290-339,290,sphinx-doc__sphinx-8265,0.0,swebench-verified,cwm-baseline,0,5,339.0
67402,cwm-baseline_290-339,290,sphinx-doc__sphinx-8269,1.0,swebench-verified,cwm-baseline,5,5,339.0
67403,cwm-baseline_290-339,290,sphinx-doc__sphinx-8459,0.0,swebench-verified,cwm-baseline,0,5,339.0
67404,cwm-baseline_290-339,290,sphinx-doc__sphinx-8475,0.8,swebench-verified,cwm-baseline,4,5,339.0
67405,cwm-baseline_290-339,290,sphinx-doc__sphinx-8548,0.0,swebench-verified,cwm-baseline,0,5,339.0
67406,cwm-baseline_290-339,290,sphinx-doc__sphinx-8551,0.0,swebench-verified,cwm-baseline,0,5,339.0
67407,cwm-baseline_290-339,290,sphinx-doc__sphinx-8593,0.4,swebench-verified,cwm-baseline,2,5,339.0
67408,cwm-baseline_290-339,290,sphinx-doc__sphinx-8595,0.6,swebench-verified,cwm-baseline,3,5,339.0
67409,cwm-baseline_290-339,290,sphinx-doc__sphinx-8621,0.6,swebench-verified,cwm-baseline,3,5,339.0
67410,cwm-baseline_290-339,290,sphinx-doc__sphinx-8638,0.0,swebench-verified,cwm-baseline,0,5,339.0
67411,cwm-baseline_290-339,290,sphinx-doc__sphinx-8721,1.0,swebench-verified,cwm-baseline,5,5,339.0
67412,cwm-baseline_290-339,290,sphinx-doc__sphinx-9229,0.0,swebench-verified,cwm-baseline,0,5,339.0
67413,cwm-baseline_290-339,290,sphinx-doc__sphinx-9230,0.0,swebench-verified,cwm-baseline,0,5,339.0
67414,cwm-baseline_290-339,290,sphinx-doc__sphinx-9258,0.0,swebench-verified,cwm-baseline,0,5,339.0
67415,cwm-baseline_290-339,290,sphinx-doc__sphinx-9281,0.0,swebench-verified,cwm-baseline,0,5,339.0
67416,cwm-baseline_290-339,290,sphinx-doc__sphinx-9320,1.0,swebench-verified,cwm-baseline,5,5,339.0
67417,cwm-baseline_290-339,290,sphinx-doc__sphinx-9367,1.0,swebench-verified,cwm-baseline,5,5,339.0
67418,cwm-baseline_290-339,290,sphinx-doc__sphinx-9461,0.0,swebench-verified,cwm-baseline,0,5,339.0
67419,cwm-baseline_290-339,290,sphinx-doc__sphinx-9591,0.0,swebench-verified,cwm-baseline,0,5,339.0
67420,cwm-baseline_290-339,290,sphinx-doc__sphinx-9602,0.0,swebench-verified,cwm-baseline,0,5,339.0
67421,cwm-baseline_290-339,290,sphinx-doc__sphinx-9658,0.0,swebench-verified,cwm-baseline,0,5,339.0
67422,cwm-baseline_290-339,290,sphinx-doc__sphinx-9673,0.2,swebench-verified,cwm-baseline,1,5,339.0
67423,cwm-baseline_290-339,290,sphinx-doc__sphinx-9698,1.0,swebench-verified,cwm-baseline,5,5,339.0
67424,cwm-baseline_290-339,290,sphinx-doc__sphinx-9711,1.0,swebench-verified,cwm-baseline,5,5,339.0
67425,cwm-baseline_290-339,290,sympy__sympy-11618,0.6,swebench-verified,cwm-baseline,3,5,339.0
67426,cwm-baseline_290-339,290,sympy__sympy-12096,1.0,swebench-verified,cwm-baseline,5,5,339.0
67427,cwm-baseline_290-339,290,sympy__sympy-12419,0.0,swebench-verified,cwm-baseline,0,5,339.0
67428,cwm-baseline_290-339,290,sympy__sympy-12481,0.6,swebench-verified,cwm-baseline,3,5,339.0
67429,cwm-baseline_290-339,290,sympy__sympy-12489,0.0,swebench-verified,cwm-baseline,0,5,339.0
67430,cwm-baseline_290-339,290,sympy__sympy-13031,0.0,swebench-verified,cwm-baseline,0,5,339.0
67431,cwm-baseline_290-339,290,sympy__sympy-13091,0.0,swebench-verified,cwm-baseline,0,5,339.0
67432,cwm-baseline_290-339,290,sympy__sympy-13372,1.0,swebench-verified,cwm-baseline,5,5,339.0
67433,cwm-baseline_290-339,290,sympy__sympy-13480,1.0,swebench-verified,cwm-baseline,5,5,339.0
67434,cwm-baseline_290-339,290,sympy__sympy-13551,0.0,swebench-verified,cwm-baseline,0,5,339.0
67435,cwm-baseline_290-339,290,sympy__sympy-13615,0.2,swebench-verified,cwm-baseline,1,5,339.0
67436,cwm-baseline_290-339,290,sympy__sympy-13647,1.0,swebench-verified,cwm-baseline,5,5,339.0
67437,cwm-baseline_290-339,290,sympy__sympy-13757,0.2,swebench-verified,cwm-baseline,1,5,339.0
67438,cwm-baseline_290-339,290,sympy__sympy-13798,0.0,swebench-verified,cwm-baseline,0,5,339.0
67439,cwm-baseline_290-339,290,sympy__sympy-13852,0.0,swebench-verified,cwm-baseline,0,5,339.0
67440,cwm-baseline_290-339,290,sympy__sympy-13877,0.0,swebench-verified,cwm-baseline,0,5,339.0
67441,cwm-baseline_290-339,290,sympy__sympy-13878,0.0,swebench-verified,cwm-baseline,0,5,339.0
67442,cwm-baseline_290-339,290,sympy__sympy-13974,0.4,swebench-verified,cwm-baseline,2,5,339.0
67443,cwm-baseline_290-339,290,sympy__sympy-14248,0.0,swebench-verified,cwm-baseline,0,5,339.0
67444,cwm-baseline_290-339,290,sympy__sympy-14531,1.0,swebench-verified,cwm-baseline,5,5,339.0
67445,cwm-baseline_290-339,290,sympy__sympy-14711,0.8,swebench-verified,cwm-baseline,4,5,339.0
67446,cwm-baseline_290-339,290,sympy__sympy-14976,0.0,swebench-verified,cwm-baseline,0,5,339.0
67447,cwm-baseline_290-339,290,sympy__sympy-15017,0.8,swebench-verified,cwm-baseline,4,5,339.0
67448,cwm-baseline_290-339,290,sympy__sympy-15345,0.2,swebench-verified,cwm-baseline,1,5,339.0
67449,cwm-baseline_290-339,290,sympy__sympy-15349,0.6,swebench-verified,cwm-baseline,3,5,339.0
67450,cwm-baseline_290-339,290,sympy__sympy-15599,0.0,swebench-verified,cwm-baseline,0,5,339.0
67451,cwm-baseline_290-339,290,sympy__sympy-15809,0.8,swebench-verified,cwm-baseline,4,5,339.0
67452,cwm-baseline_290-339,290,sympy__sympy-15875,1.0,swebench-verified,cwm-baseline,5,5,339.0
67453,cwm-baseline_290-339,290,sympy__sympy-15976,0.0,swebench-verified,cwm-baseline,0,5,339.0
67454,cwm-baseline_290-339,290,sympy__sympy-16450,1.0,swebench-verified,cwm-baseline,5,5,339.0
67455,cwm-baseline_290-339,290,sympy__sympy-16597,0.0,swebench-verified,cwm-baseline,0,5,339.0
67456,cwm-baseline_290-339,290,sympy__sympy-16766,1.0,swebench-verified,cwm-baseline,5,5,339.0
67457,cwm-baseline_290-339,290,sympy__sympy-16792,0.8,swebench-verified,cwm-baseline,4,5,339.0
67458,cwm-baseline_290-339,290,sympy__sympy-16886,1.0,swebench-verified,cwm-baseline,5,5,339.0
67459,cwm-baseline_290-339,290,sympy__sympy-17139,0.2,swebench-verified,cwm-baseline,1,5,339.0
67460,cwm-baseline_290-339,290,sympy__sympy-17318,0.0,swebench-verified,cwm-baseline,0,5,339.0
67461,cwm-baseline_290-339,290,sympy__sympy-17630,0.0,swebench-verified,cwm-baseline,0,5,339.0
67462,cwm-baseline_290-339,290,sympy__sympy-17655,0.6,swebench-verified,cwm-baseline,3,5,339.0
67463,cwm-baseline_290-339,290,sympy__sympy-18189,1.0,swebench-verified,cwm-baseline,5,5,339.0
67464,cwm-baseline_290-339,290,sympy__sympy-18199,0.0,swebench-verified,cwm-baseline,0,5,339.0
